t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
13551, 27.70, 22.30, -1.77, 0.39, 9.19, -0.03, 0.07, -0.04
13561, 27.70, 22.30, 0.95, -5.38, 9.18, 0.03, 0.02, 0.02
13572, 27.70, 22.30, 2.37, -5.91, 8.79, 0.00, 0.07, 0.03
13581, 27.70, 22.30, 2.37, -5.91, 8.79, 0.00, 0.07, 0.03
13591, 27.70, 22.30, -0.58, 0.70, 9.06, 0.04, 0.04, 0.06
13601, 27.70, 22.30, -1.16, -2.25, 10.18, -0.07, 0.05, -0.04
13611, 27.70, 22.30, -0.62, 4.50, 9.15, -0.08, 0.09, 0.02
13621, 27.70, 22.30, 2.46, -1.51, 8.07, 0.01, 0.06, -0.04
13631, 27.70, 22.30, 0.44, -3.23, 9.85, -0.06, 0.02, 0.05
13641, 27.70, 22.30, -1.24, 3.97, 10.30, -0.06, 0.10, -0.04
13651, 27.70, 22.30, 1.07, -3.81, 11.26, 0.03, 0.06, 0.06
13661, 27.70, 22.30, -1.45, -1.97, 9.27, -0.06, 0.05, 0.00
13671, 27.70, 22.30, -0.37, 0.24, 8.88, -0.07, 0.00, -0.13
13681, 27.70, 22.30, -0.86, 3.87, 9.04, -0.00, 0.04, 0.11
13691, 27.70, 22.30, -0.55, -5.66, 10.62, -0.04, 0.05, -0.03
13701, 27.70, 22.30, 0.21, 4.46, 9.90, -0.06, 0.04, -0.02
13711, 27.70, 22.30, 0.65, 0.12, 9.61, -0.03, 0.06, -0.02
13721, 27.70, 22.30, 2.13, -4.37, 8.29, -0.03, 0.06, 0.02
13732, 27.70, 22.30, 1.18, -6.99, 9.38, 0.01, 0.03, 0.06
13741, 27.70, 22.30, 1.18, -6.99, 9.38, 0.01, 0.03, 0.06
13752, 27.70, 22.30, 1.37, 0.46, 9.70, -0.05, 0.08, -0.06
13761, 27.70, 22.30, 1.37, 0.46, 9.70, -0.05, 0.08, -0.06
13771, 27.70, 22.30, 0.26, 0.73, 10.29, -0.03, 0.06, 0.06
13782, 27.70, 22.30, -1.48, 5.16, 8.81, -0.06, 0.06, 0.04
13791, 27.70, 22.30, -1.48, 5.16, 8.81, -0.06, 0.06, 0.04
13801, 27.70, 22.30, 0.75, 3.15, 8.43, -0.03, 0.10, -0.02
13812, 27.70, 22.30, -0.10, 1.05, 9.53, -0.09, 0.09, -0.03
13821, 27.70, 22.30, -0.10, 1.05, 9.53, -0.09, 0.09, -0.03
13832, 27.70, 22.30, -3.37, 1.68, 10.33, -0.08, 0.10, 0.02
13842, 27.70, 22.30, 0.14, -0.89, 9.28, -0.12, 0.07, -0.09
13851, 27.70, 22.30, 0.14, -0.89, 9.28, -0.12, 0.07, -0.09
13861, 27.70, 22.30, 0.90, 5.61, 8.84, -0.02, 0.06, 0.00
13872, 27.70, 22.30, -0.88, 2.85, 10.09, -0.09, 0.08, 0.02
13882, 27.70, 22.30, 0.81, 1.36, 10.25, -0.02, 0.09, -0.05
13891, 27.70, 22.30, 0.81, 1.36, 10.25, -0.02, 0.09, -0.05
13902, 27.70, 22.30, -0.16, 4.84, 7.80, -0.08, 0.08, -0.06
13912, 27.70, 22.30, 2.39, -0.49, 9.00, 0.01, 0.06, 0.05
13922, 27.70, 22.30, -1.01, -3.84, 8.77, -0.05, 0.07, 0.05
13932, 27.70, 22.30, 0.01, -0.54, 10.26, -0.08, 0.01, -0.14
13942, 27.70, 22.30, -0.95, 4.27, 10.53, -0.00, 0.06, 0.10
13952, 27.70, 22.30, -0.42, -5.43, 10.71, -0.03, 0.05, -0.03
13962, 27.70, 22.30, 0.40, 1.39, 8.62, -0.04, 0.03, -0.01
13972, 27.70, 22.30, -0.32, 1.79, 8.29, -0.02, 0.07, -0.03
13982, 27.70, 22.30, 1.85, -4.55, 9.87, -0.01, 0.05, 0.02
13992, 27.70, 22.30, -1.51, 4.06, 9.30, -0.10, 0.13, -0.05
14002, 27.70, 22.30, 1.36, -3.72, 9.57, -0.02, 0.06, -0.00
14012, 27.70, 22.30, -1.56, 1.10, 8.44, 0.01, 0.05, 0.05
14022, 27.70, 22.30, -0.04, -1.39, 9.03, -0.11, 0.07, -0.08
14032, 27.70, 22.30, 1.85, 2.89, 8.48, -0.06, 0.10, 0.05
14042, 27.70, 22.30, 2.18, -2.96, 10.13, 0.02, 0.06, -0.05
14052, 27.70, 22.30, -1.53, 0.07, 11.74, -0.06, 0.03, 0.08
14061, 27.70, 22.30, -1.53, 0.07, 11.74, -0.06, 0.03, 0.08
14072, 27.70, 22.30, 1.38, -4.58, 8.94, 0.04, 0.04, 0.01
14081, 27.70, 22.30, 1.38, -4.58, 8.94, 0.04, 0.04, 0.01
14092, 27.70, 22.30, 1.30, 0.53, 10.07, -0.05, 0.03, -0.08
14101, 27.70, 22.30, 1.30, 0.53, 10.07, -0.05, 0.03, -0.08
14112, 27.70, 22.30, -1.63, -5.76, 10.49, -0.07, 0.02, -0.07
14122, 27.70, 22.30, -0.39, 6.11, 8.76, -0.05, 0.04, -0.02
14131, 27.70, 22.30, -0.39, 6.11, 8.76, -0.05, 0.04, -0.02
14142, 27.70, 22.30, 2.39, -4.31, 8.73, -0.05, 0.02, 0.03
14152, 27.70, 22.30, -1.38, 4.28, 9.98, -0.07, 0.06, -0.05
14162, 27.70, 22.30, 0.08, -4.74, 11.96, 0.02, 0.01, 0.06
14172, 27.70, 22.30, -2.16, 1.75, 10.13, -0.05, 0.07, -0.01
14182, 27.70, 22.30, 0.75, 0.47, 9.82, -0.08, 0.05, -0.09
14191, 27.70, 22.30, 0.75, 0.47, 9.82, -0.08, 0.05, -0.09
14202, 27.70, 22.30, -0.74, -5.22, 9.91, -0.03, 0.01, -0.08
14211, 27.70, 22.30, -0.74, -5.22, 9.91, -0.03, 0.01, -0.08
14221, 27.70, 22.30, -1.59, -0.32, 11.98, -0.05, 0.04, 0.05
14231, 27.70, 22.30, -2.90, -0.79, 9.95, -0.04, 0.06, -0.04
14242, 27.70, 22.30, -0.43, 4.24, 7.55, -0.08, 0.08, -0.03
14252, 27.70, 22.30, 1.90, -2.95, 9.18, 0.00, 0.06, 0.03
14261, 27.70, 22.30, 1.90, -2.95, 9.18, 0.00, 0.06, 0.03
14272, 27.70, 22.30, 0.05, -2.08, 10.37, -0.10, 0.07, -0.10
14282, 27.70, 22.30, 0.65, 4.08, 9.93, -0.00, 0.05, 0.05
14291, 27.70, 22.30, 0.65, 4.08, 9.93, -0.00, 0.05, 0.05
14301, 27.70, 22.30, 1.88, -0.68, 7.52, -0.03, 0.11, -0.01
14312, 27.70, 22.30, -0.60, 4.02, 8.26, -0.03, 0.07, -0.08
14322, 27.70, 22.30, 0.82, -3.34, 10.79, -0.02, 0.04, 0.05
14332, 27.70, 22.30, -0.93, 2.52, 8.71, -0.10, 0.12, -0.04
14342, 27.70, 22.30, 1.60, -1.74, 9.07, -0.00, 0.05, -0.02
14352, 27.70, 22.30, -1.24, -0.91, 8.64, -0.02, 0.06, 0.07
14362, 27.70, 22.30, 0.78, -0.34, 9.47, -0.08, 0.03, -0.12
14372, 27.70, 22.30, 1.07, 4.74, 9.89, -0.03, 0.07, 0.08
14382, 27.70, 22.30, 1.19, -6.88, 11.03, 0.00, 0.04, -0.02
14392, 27.70, 22.30, -1.93, 1.33, 11.17, -0.04, 0.01, -0.02
14401, 27.70, 22.30, -1.93, 1.33, 11.17, -0.04, 0.01, -0.02
14411, 27.70, 22.30, -1.59, 4.71, 9.56, -0.09, 0.09, -0.02
14421, 27.70, 22.30, 0.78, -6.32, 11.16, 0.02, 0.04, 0.04
14432, 27.70, 22.30, 1.64, -1.61, 9.99, -0.03, 0.06, 0.00
14441, 27.70, 22.30, 1.64, -1.61, 9.99, -0.03, 0.06, 0.00
14452, 27.70, 22.30, -0.80, -3.16, 9.82, -0.09, 0.07, -0.08
14461, 27.70, 22.30, -0.80, -3.16, 9.82, -0.09, 0.07, -0.08
14471, 27.70, 22.30, -1.45, 1.60, 10.58, -0.06, 0.06, 0.03
14482, 27.70, 22.30, 0.03, -0.81, 10.73, -0.04, 0.07, 0.06
14491, 27.70, 22.30, 0.03, -0.81, 10.73, -0.04, 0.07, 0.06
14502, 27.70, 22.30, -0.16, -5.66, 10.35, 0.03, 0.03, -0.00
14512, 27.70, 22.30, -2.19, 2.03, 8.73, -0.09, 0.08, -0.02
14522, 27.70, 22.30, 1.07, 0.27, 9.10, -0.06, 0.07, -0.05
14531, 27.70, 22.30, 1.07, 0.27, 9.10, -0.06, 0.07, -0.05
14542, 27.70, 22.30, -1.15, -5.30, 10.39, -0.07, 0.02, -0.06
14551, 27.70, 22.30, -1.15, -5.30, 10.39, -0.07, 0.02, -0.06
14561, 27.70, 22.30, -1.69, 0.55, 10.37, -0.04, 0.03, 0.01
14572, 27.70, 22.30, 2.86, -5.59, 7.84, -0.06, 0.03, 0.04
14581, 27.70, 22.30, 2.86, -5.59, 7.84, -0.06, 0.03, 0.04
14592, 27.70, 22.30, 0.96, -2.37, 11.73, 0.02, 0.04, 0.07
14602, 27.70, 22.30, -1.70, -0.56, 10.47, -0.09, 0.09, 0.00
14611, 27.70, 22.30, -1.70, -0.56, 10.47, -0.09, 0.09, 0.00
14622, 27.70, 22.30, -0.95, 1.83, 8.74, -0.00, 0.05, 0.08
14632, 27.70, 22.30, -0.88, -4.75, 9.59, -0.01, 0.05, -0.07
14642, 27.70, 22.30, -1.14, 3.49, 10.76, -0.06, 0.09, 0.04
14652, 27.70, 22.30, 1.65, -0.88, 9.56, -0.03, 0.08, -0.01
14662, 27.70, 22.30, 0.46, -4.53, 9.96, -0.03, 0.01, -0.02
14672, 27.70, 22.30, -0.30, 5.49, 7.26, -0.09, 0.12, -0.03
14681, 27.70, 22.30, -0.30, 5.49, 7.26, -0.09, 0.12, -0.03
14692, 27.70, 22.30, -0.63, 0.77, 8.61, -0.04, 0.06, 0.00
14702, 27.70, 22.30, -0.18, -2.10, 10.49, -0.09, 0.03, -0.09
14712, 27.70, 22.30, -0.15, 2.98, 10.46, 0.01, 0.05, 0.05
14721, 27.70, 22.30, -0.15, 2.98, 10.46, 0.01, 0.05, 0.05
14731, 27.70, 22.30, 2.37, -0.28, 8.09, -0.00, 0.05, -0.03
14742, 27.70, 22.30, -0.66, 3.58, 8.92, -0.01, 0.06, -0.08
14752, 27.70, 22.30, 1.46, -3.16, 10.31, -0.01, 0.05, 0.04
14761, 27.70, 22.30, 1.46, -3.16, 10.31, -0.01, 0.05, 0.04
14772, 27.70, 22.30, 1.19, -1.27, 8.76, 0.00, 0.05, -0.01
14781, 27.70, 22.30, 1.19, -1.27, 8.76, 0.00, 0.05, -0.01
14791, 27.70, 22.30, -0.69, 2.12, 9.11, -0.01, 0.06, 0.10
14802, 27.70, 22.30, 1.31, 4.06, 10.07, 0.02, 0.10, 0.05
14811, 27.70, 22.30, 1.31, 4.06, 10.07, 0.02, 0.10, 0.05
14822, 27.70, 22.30, -0.77, 0.64, 10.97, -0.04, 0.03, 0.00
14832, 27.70, 22.30, -3.29, 3.37, 9.11, -0.05, 0.09, -0.03
14842, 27.70, 22.30, 1.73, -6.85, 8.83, -0.02, 0.06, 0.02
14852, 27.70, 22.30, -1.02, 2.71, 8.65, -0.08, 0.10, -0.11
14862, 27.70, 22.30, 1.91, -0.65, 9.79, -0.02, 0.04, 0.02
14872, 27.70, 22.30, -1.34, -2.01, 9.95, -0.01, 0.08, 0.08
14881, 27.70, 22.30, -1.34, -2.01, 9.95, -0.01, 0.08, 0.08
14892, 27.70, 22.30, 0.20, 5.19, 7.48, -0.03, 0.07, 0.06
14901, 27.70, 22.30, 0.20, 5.19, 7.48, -0.03, 0.07, 0.06
14912, 27.70, 22.30, 0.76, -1.79, 10.94, -0.03, 0.05, 0.03
14922, 27.70, 22.30, -0.56, 1.68, 10.92, -0.02, 0.08, -0.01
14932, 27.70, 22.30, 0.15, -5.49, 10.11, 0.01, 0.00, 0.01
14942, 27.70, 22.30, -3.63, 1.63, 9.05, -0.12, 0.07, -0.05
14952, 27.70, 22.30, 0.92, -1.59, 9.78, -0.03, 0.07, -0.05
14962, 27.70, 22.30, 1.13, 2.13, 8.49, 0.01, 0.06, 0.05
14972, 27.70, 22.30, -0.40, -3.94, 10.07, -0.08, -0.00, -0.05
14982, 27.70, 22.30, -2.01, 2.76, 9.94, -0.08, 0.09, 0.02
14992, 27.70, 22.30, 2.11, 0.14, 8.87, 0.01, 0.08, -0.05
15002, 27.80, 22.20, 2.37, -2.70, 8.22, -0.06, 0.03, 0.04
15012, 27.80, 22.20, -0.91, 3.44, 9.13, -0.05, 0.06, -0.05
15021, 27.80, 22.20, -0.91, 3.44, 9.13, -0.05, 0.06, -0.05
15031, 27.80, 22.20, 1.25, -0.83, 10.91, 0.02, 0.07, 0.01
15042, 27.80, 22.20, 0.34, 1.05, 8.85, -0.07, 0.04, -0.12
15052, 27.80, 22.20, -1.28, 2.27, 8.78, -0.00, 0.07, 0.10
15061, 27.80, 22.20, -1.28, 2.27, 8.78, -0.00, 0.07, 0.10
15072, 27.80, 22.20, 0.29, 4.31, 10.79, -0.05, 0.09, -0.00
15081, 27.80, 22.20, 0.29, 4.31, 10.79, -0.05, 0.09, -0.00
15092, 27.80, 22.20, 2.08, -5.91, 8.90, -0.05, 0.06, 0.01
15102, 27.80, 22.20, -1.01, 4.65, 8.00, -0.08, 0.11, -0.05
15112, 27.80, 22.20, 1.93, -2.15, 8.77, 0.01, 0.06, 0.07
15122, 27.80, 22.20, -1.49, 0.19, 9.09, -0.05, 0.08, -0.00
15132, 27.80, 22.20, 0.20, -2.13, 9.99, -0.09, 0.06, -0.10
15142, 27.80, 22.20, 0.85, 0.89, 10.37, 0.01, 0.07, 0.08
15151, 27.80, 22.20, 0.85, 0.89, 10.37, 0.01, 0.07, 0.08
15162, 27.80, 22.20, -1.13, 1.46, 9.47, -0.07, 0.06, 0.06
15172, 27.80, 22.20, -1.28, 1.30, 8.29, -0.04, 0.08, -0.03
15181, 27.80, 22.20, -1.28, 1.30, 8.29, -0.04, 0.08, -0.03
15192, 27.80, 22.20, -1.81, 2.28, 9.12, -0.10, 0.08, -0.05
15202, 27.80, 22.20, 0.99, -2.99, 8.94, -0.00, -0.00, -0.01
15211, 27.80, 22.20, 0.99, -2.99, 8.94, -0.00, -0.00, -0.01
15222, 27.80, 22.20, 0.06, -1.39, 9.53, -0.10, 0.06, -0.09
15231, 27.80, 22.20, 0.06, -1.39, 9.53, -0.10, 0.06, -0.09
15242, 27.80, 22.20, 2.71, -2.93, 8.03, -0.01, 0.03, -0.02
15252, 27.80, 22.20, 0.39, -3.23, 11.01, -0.05, 0.05, 0.05
15261, 27.80, 22.20, 0.39, -3.23, 11.01, -0.05, 0.05, 0.05
15272, 27.80, 22.20, -0.33, -3.54, 10.18, 0.01, 0.02, 0.04
15282, 27.80, 22.20, -2.62, 0.32, 9.15, -0.09, 0.07, -0.04
15291, 27.80, 22.20, -2.62, 0.32, 9.15, -0.09, 0.07, -0.04
15302, 27.80, 22.20, -0.36, 1.71, 8.74, 0.01, 0.07, 0.09
15312, 27.80, 22.20, -0.07, -4.35, 9.80, -0.08, 0.04, -0.09
15321, 27.80, 22.20, -0.07, -4.35, 9.80, -0.08, 0.04, -0.09
15332, 27.80, 22.20, 1.46, -1.89, 9.38, -0.01, 0.08, -0.01
15342, 27.80, 22.20, 2.43, -2.83, 8.43, -0.03, 0.06, 0.01
15352, 27.80, 22.20, -0.74, 5.62, 7.99, -0.08, 0.11, -0.01
15361, 27.80, 22.20, -0.74, 5.62, 7.99, -0.08, 0.11, -0.01
15372, 27.80, 22.20, -2.40, 0.31, 9.24, -0.05, 0.08, -0.03
15382, 27.80, 22.20, 0.51, -1.76, 10.05, -0.08, 0.09, -0.08
15392, 27.80, 22.20, 1.11, 2.06, 9.82, -0.01, 0.11, 0.08
15402, 27.80, 22.20, -0.66, -4.30, 10.39, -0.03, 0.05, -0.06
15411, 27.80, 22.20, -0.66, -4.30, 10.39, -0.03, 0.05, -0.06
15422, 27.80, 22.20, -0.08, -0.07, 8.86, -0.03, 0.10, -0.06
15432, 27.80, 22.20, 0.85, -2.24, 9.46, -0.01, 0.07, 0.03
15441, 27.80, 22.20, 0.85, -2.24, 9.46, -0.01, 0.07, 0.03
15452, 27.80, 22.20, 1.17, -3.75, 9.34, 0.02, 0.05, -0.02
15462, 27.80, 22.20, -2.24, 1.53, 9.62, -0.03, 0.06, 0.07
15472, 27.80, 22.20, -0.08, -0.84, 10.01, -0.12, 0.07, -0.09
15482, 27.80, 22.20, 1.61, 3.77, 10.54, -0.02, 0.08, 0.02
15492, 27.80, 22.20, -0.55, -5.55, 11.37, 0.00, 0.03, -0.00
15502, 27.80, 22.20, -1.82, -0.71, 10.25, -0.05, 0.02, 0.03
15512, 27.80, 22.20, -2.09, 2.49, 8.93, -0.04, 0.09, -0.05
15522, 27.80, 22.20, 1.31, -5.29, 9.28, 0.01, 0.01, 0.06
15532, 27.80, 22.20, -0.73, 2.55, 8.27, -0.06, 0.05, -0.04
15542, 27.80, 22.20, 1.56, 0.56, 9.41, -0.06, 0.06, -0.07
15552, 27.80, 22.20, -0.21, -2.04, 9.54, 0.00, 0.09, 0.09
15562, 27.80, 22.20, -0.14, -3.46, 10.43, -0.03, 0.05, -0.09
15572, 27.80, 22.20, -1.38, 5.15, 9.33, -0.08, 0.08, 0.04
15582, 27.80, 22.20, 0.82, -2.43, 7.96, -0.03, 0.12, -0.03
15592, 27.80, 22.20, 3.46, -1.61, 8.20, -0.02, 0.09, -0.00
15602, 27.80, 22.20, 0.05, 4.07, 8.62, -0.12, 0.12, -0.02
15612, 27.80, 22.20, 1.01, -6.10, 10.99, 0.02, 0.06, 0.02
15622, 27.80, 22.20, -3.26, 0.67, 10.41, -0.04, 0.11, 0.04
15632, 27.80, 22.20, -0.08, -1.46, 9.76, -0.10, 0.07, -0.09
15641, 27.80, 22.20, -0.08, -1.46, 9.76, -0.10, 0.07, -0.09
15652, 27.80, 22.20, -0.46, -4.33, 9.35, 0.00, 0.07, -0.01
15662, 27.80, 22.20, -1.18, -0.83, 9.54, -0.05, 0.04, 0.02
15672, 27.80, 22.20, -0.16, 3.10, 9.19, -0.02, 0.05, -0.09
15682, 27.80, 22.20, 0.27, -2.98, 10.80, -0.02, 0.03, 0.06
15692, 27.80, 22.20, -1.02, 1.87, 8.54, -0.09, 0.10, -0.04
15702, 27.80, 22.20, 1.93, -1.08, 8.61, -0.01, 0.04, -0.03
15712, 27.80, 22.20, -0.67, -0.64, 9.08, -0.01, 0.04, 0.08
15722, 27.80, 22.20, 0.75, 0.91, 9.71, -0.09, 0.03, -0.11
15732, 27.80, 22.20, 1.01, 4.47, 10.44, -0.03, 0.10, 0.05
15742, 27.80, 22.20, 0.63, -7.70, 11.19, -0.00, 0.04, -0.01
15751, 27.80, 22.20, 0.63, -7.70, 11.19, -0.00, 0.04, -0.01
15762, 27.80, 22.20, -2.23, 2.43, 9.25, -0.05, 0.07, -0.03
15772, 27.80, 22.20, 2.64, -6.62, 9.29, 0.01, 0.05, 0.05
15781, 27.80, 22.20, 2.64, -6.62, 9.29, 0.01, 0.05, 0.05
15792, 27.80, 22.20, 0.90, -1.14, 9.41, -0.04, 0.03, -0.02
15802, 27.80, 22.20, -0.95, -0.97, 9.01, 0.02, 0.10, 0.10
15812, 27.80, 22.20, 0.03, -1.22, 9.50, -0.07, 0.06, -0.10
15822, 27.80, 22.20, 2.18, 2.34, 8.08, -0.06, 0.07, 0.05
15832, 27.80, 22.20, 2.33, -1.56, 8.69, -0.01, 0.06, -0.05
15842, 27.80, 22.20, -0.70, -0.79, 11.26, -0.05, 0.10, 0.05
15852, 27.80, 22.20, -2.22, 0.34, 10.04, -0.07, 0.11, -0.03
15861, 27.80, 22.20, -2.22, 0.34, 10.04, -0.07, 0.11, -0.03
15872, 27.80, 22.20, -2.38, 2.77, 8.40, -0.09, 0.07, 0.00
15882, 27.80, 22.20, 1.18, -1.19, 9.91, -0.07, 0.08, -0.06
15892, 27.80, 22.20, -0.38, 0.34, 10.63, 0.04, 0.08, 0.07
15901, 27.80, 22.20, -0.38, 0.34, 10.63, 0.04, 0.08, 0.07
15912, 27.80, 22.20, 0.50, 5.78, 8.56, -0.07, 0.10, -0.01
15922, 27.80, 22.20, 1.87, -0.94, 8.29, -0.02, 0.12, -0.04
15932, 27.80, 22.20, 1.98, -3.80, 10.10, -0.05, 0.08, 0.05
15942, 27.80, 22.20, -2.04, 3.41, 10.48, -0.05, 0.11, -0.06
15952, 27.80, 22.20, -1.11, -3.68, 12.09, 0.03, 0.08, 0.07
15962, 27.80, 22.20, -2.53, -0.88, 10.33, -0.07, 0.14, 0.00
15971, 27.80, 22.20, -2.53, -0.88, 10.33, -0.07, 0.14, 0.00
15982, 27.80, 22.20, -0.87, 0.45, 8.55, 0.01, 0.09, 0.11
15992, 27.80, 22.20, -0.76, -4.38, 9.67, -0.04, 0.10, -0.04
16002, 27.80, 22.20, -2.01, 3.66, 11.73, -0.05, 0.10, -0.00
16012, 27.80, 22.20, 2.34, -1.93, 8.81, -0.02, 0.10, -0.03
16022, 27.80, 22.20, 1.52, -3.70, 8.75, -0.03, 0.05, 0.00
16032, 27.80, 22.20, -0.70, 4.85, 8.03, -0.10, 0.16, -0.01
16041, 27.80, 22.20, -0.70, 4.85, 8.03, -0.10, 0.16, -0.01
16052, 27.80, 22.20, -2.43, -0.08, 9.52, -0.03, 0.06, 0.01
16061, 27.80, 22.20, -2.43, -0.08, 9.52, -0.03, 0.06, 0.01
16072, 27.80, 22.20, -0.66, 1.27, 10.06, -0.02, 0.11, 0.09
16082, 27.80, 22.20, -0.02, -5.04, 9.63, 0.01, 0.02, -0.05
16092, 27.80, 22.20, -1.16, 0.76, 8.91, -0.07, 0.03, 0.03
16102, 27.80, 22.20, -0.35, 2.86, 9.43, -0.03, 0.09, -0.05
16112, 27.80, 22.20, 0.70, -4.03, 11.54, -0.01, 0.07, 0.02
16122, 27.80, 22.20, -0.04, 0.90, 8.19, -0.11, 0.10, -0.04
16132, 27.80, 22.20, 1.09, -3.11, 8.14, 0.02, 0.03, -0.01
16142, 27.80, 22.20, -2.92, 1.54, 9.49, -0.04, 0.08, 0.09
16152, 27.80, 22.20, -0.56, -1.15, 10.05, -0.13, 0.05, -0.11
16162, 27.80, 22.20, 0.85, 3.58, 10.65, 0.01, 0.05, 0.02
16172, 27.80, 22.20, -0.23, -4.66, 10.97, 0.01, 0.03, 0.00
16182, 27.80, 22.20, -1.07, 0.86, 9.90, -0.07, 0.03, 0.03
16192, 27.80, 22.20, -0.24, 2.62, 8.40, -0.03, 0.05, -0.07
16202, 27.80, 22.20, 0.87, -5.41, 9.62, -0.02, 0.02, 0.03
16212, 27.80, 22.20, -0.79, 3.79, 8.57, -0.08, 0.07, -0.07
16222, 27.80, 22.20, 1.80, -0.25, 8.60, -0.02, 0.07, -0.01
16232, 27.80, 22.20, -0.35, -2.38, 8.69, -0.00, 0.05, 0.09
16242, 27.80, 22.20, -0.90, -1.79, 9.25, -0.07, 0.00, -0.13
16252, 27.80, 22.20, 1.07, 5.92, 9.19, -0.06, 0.09, 0.05
16262, 27.80, 22.20, 2.25, -4.58, 10.62, -0.00, 0.09, -0.01
16271, 27.80, 22.20, 2.25, -4.58, 10.62, -0.00, 0.09, -0.01
16282, 27.80, 22.20, -2.63, 1.35, 9.29, -0.03, 0.05, -0.02
16291, 27.80, 22.20, -2.63, 1.35, 9.29, -0.03, 0.05, -0.02
16302, 27.80, 22.20, -2.05, 3.48, 8.96, -0.08, 0.09, -0.07
16312, 27.80, 22.20, 0.78, -2.09, 9.88, -0.06, 0.03, -0.03
16321, 27.80, 22.20, 0.78, -2.09, 9.88, -0.06, 0.03, -0.03
16332, 27.80, 22.20, -1.45, -2.23, 10.30, -0.07, 0.08, -0.07
16342, 27.80, 22.20, 1.15, 4.60, 8.92, -0.06, 0.09, 0.04
16351, 27.80, 22.20, 1.15, 4.60, 8.92, -0.06, 0.09, 0.04
16362, 27.80, 22.20, -0.64, -0.99, 11.26, -0.06, 0.03, 0.08
16371, 27.80, 22.20, -0.64, -0.99, 11.26, -0.06, 0.03, 0.08
16381, 27.80, 22.20, -0.22, 1.54, 8.35, -0.10, 0.15, -0.03
16392, 27.80, 22.20, -2.50, 1.19, 8.30, -0.10, 0.05, -0.04
16401, 27.80, 22.20, -2.50, 1.19, 8.30, -0.10, 0.05, -0.04
16411, 27.80, 22.20, -0.83, -0.76, 9.96, -0.08, 0.07, -0.10
16422, 27.80, 22.20, -0.71, -2.98, 10.37, -0.07, 0.00, -0.07
16432, 27.80, 22.20, 0.97, 7.18, 7.32, -0.05, 0.03, 0.00
16441, 27.80, 22.20, 0.97, 7.18, 7.32, -0.05, 0.03, 0.00
16452, 27.80, 22.20, 1.01, -4.91, 11.20, -0.05, 0.07, 0.03
16461, 27.80, 22.20, 1.01, -4.91, 11.20, -0.05, 0.07, 0.03
16471, 27.80, 22.20, -1.27, 4.04, 6.87, -0.12, 0.06, -0.10
16482, 27.80, 22.20, -1.08, 1.20, 8.19, -0.09, 0.11, -0.04
16491, 27.80, 22.20, -1.08, 1.20, 8.19, -0.09, 0.11, -0.04
16501, 27.80, 22.20, 0.89, 1.23, 9.85, -0.11, 0.05, -0.11
16511, 27.80, 22.20, -1.27, 2.59, 9.46, -0.00, 0.02, 0.08
16522, 27.80, 22.20, 0.57, 6.11, 8.62, -0.05, 0.09, 0.05
16531, 27.80, 22.20, 0.57, 6.11, 8.62, -0.05, 0.09, 0.05
16542, 27.80, 22.20, 0.07, -1.03, 10.88, -0.06, -0.00, -0.02
16552, 27.80, 22.20, -2.84, 3.19, 10.66, -0.06, 0.08, -0.01
16561, 27.80, 22.20, -2.84, 3.19, 10.66, -0.06, 0.08, -0.01
16571, 27.80, 22.20, 1.16, -5.50, 9.10, -0.00, 0.05, 0.03
16582, 27.80, 22.20, 0.79, -0.15, 9.36, -0.05, -0.00, -0.04
16591, 27.80, 22.20, 0.79, -0.15, 9.36, -0.05, -0.00, -0.04
16601, 27.80, 22.20, -0.58, 1.86, 10.27, -0.01, 0.07, 0.09
16612, 27.80, 22.20, 1.58, 4.36, 7.83, -0.07, 0.06, 0.05
16621, 27.80, 22.20, 1.58, 4.36, 7.83, -0.07, 0.06, 0.05
16631, 27.80, 22.20, 0.03, 2.63, 9.44, -0.03, 0.07, -0.07
16642, 27.80, 22.20, -2.37, -0.71, 10.27, -0.06, 0.07, -0.04
16652, 27.80, 22.20, -0.66, -5.09, 8.87, 0.01, 0.00, -0.00
16662, 27.80, 22.20, -2.37, 2.91, 8.65, -0.09, 0.06, -0.03
16671, 27.80, 22.20, -2.37, 2.91, 8.65, -0.09, 0.06, -0.03
16682, 27.80, 22.20, 0.21, -0.33, 9.45, 0.02, 0.04, 0.06
16692, 27.80, 22.20, -1.33, -3.11, 9.82, -0.08, 0.02, -0.08
16702, 27.80, 22.20, 0.70, 6.52, 8.41, -0.03, 0.08, 0.02
16712, 27.80, 22.20, 1.75, -2.42, 9.42, -0.00, 0.08, -0.01
16721, 27.80, 22.20, 1.75, -2.42, 9.42, -0.00, 0.08, -0.01
16732, 27.80, 22.20, -2.19, 3.71, 10.06, -0.02, 0.07, -0.07
16741, 27.80, 22.20, -2.19, 3.71, 10.06, -0.02, 0.07, -0.07
16752, 27.80, 22.20, -2.12, -0.88, 8.63, -0.09, 0.09, -0.04
16761, 27.80, 22.20, -2.12, -0.88, 8.63, -0.09, 0.09, -0.04
16772, 27.80, 22.20, -0.30, 2.60, 9.22, 0.01, 0.10, 0.12
